Year,Month,Day,Hour,Minuete,Second,Humidity,Temperature,voc,pm2_5_alt
2024,7,22,19,40,0,18.7,112.4,365.606,9.3
2024,7,22,19,50,0,19.9,111.1,399.354,8.7
2024,7,22,20,0,0,20.8,109.9,421.666,9.3
2024,7,22,20,10,0,22.375,108.75,359.277,9.2
2024,7,22,20,20,0,22.9,108.1,512.04,9.2
2024,7,22,20,30,0,23,107.3,531.716,8.7
2024,7,22,20,40,0,23.8,106.5,544.742,9.1
2024,7,22,20,50,0,23.3,105.5,532.186,9.4
2024,7,22,21,0,0,24.5,105.1,550.876,9.8
2024,7,22,21,10,0,25.8,104.4,563.198,10.2
2024,7,22,21,20,0,26,103.5,580.342,10.4
2024,7,22,21,30,0,26,102.8,590.254,11
2024,7,22,21,40,0,26,102.5,577.106,11.2
2024,7,22,21,50,0,26,102.3,592.296,10.6
2024,7,22,22,0,0,26,101.5,599.926,10.7
2024,7,22,22,10,0,26.2,100.7,569.848,11
2024,7,22,22,20,0,26.9,100.4,573.696,10.8
2024,7,22,22,30,0,27.6,100.1,562.198,11.1
2024,7,22,22,40,0,29.1,99.5,576.884,11.4
2024,7,22,22,50,0,28.6,99.4,608.77,12.1
2024,7,22,23,0,0,28,98.7,592.786,11.9
2024,7,22,23,10,0,27.6,98.7,582.876,12
2024,7,22,23,20,0,28.1,98.4,584.152,12.3
2024,7,22,23,30,0,28.9,97.5,602.688,12.2
2024,7,22,23,40,0,29.5,96.9,618.952,12.1
2024,7,22,23,50,0,29.5,96.5,613.156,11.6
2024,7,23,0,0,0,30,96,612.052,10.9
2024,7,23,0,10,0,29.4,96.3,614.438,10.4
2024,7,23,0,20,0,30,95.5,619.01,10.5
2024,7,23,0,30,0,29.9,95.2,610.248,10.5
2024,7,23,0,40,0,29.8,94.7,620.906,9.8
2024,7,23,0,50,0,29.5,94.5,635.446,9.1
2024,7,23,1,0,0,29.2,94.5,628.718,8.6
2024,7,23,1,10,0,30,93.8,615.316,8.8
2024,7,23,1,20,0,30,93.7,629.896,8.8
2024,7,23,1,30,0,30,93.8,640.176,8.6
2024,7,23,1,40,0,30,93.5,630.74,8.4
2024,7,23,1,50,0,30.9,93,646.142,8.8
2024,7,23,2,0,0,31.1,92.6,642.872,8.8
2024,7,23,2,10,0,32,92.5,653.652,8.8
2024,7,23,2,20,0,32.7,92,658.97,9.2
2024,7,23,2,30,0,33,91.5,658.918,9.1
2024,7,23,2,40,0,32.9,91.5,664.302,8.8
2024,7,23,2,50,0,32.2,91.5,667.608,8.4
2024,7,23,3,0,0,31,92.2,638,8
2024,7,23,3,10,0,30.8,92.1,623.11,7.8
2024,7,23,3,20,0,31,91.6,616.788,7.5
2024,7,23,3,30,0,31,91.5,608.8,7.5
2024,7,23,3,40,0,32,91.5,617.498,7.9
2024,7,23,3,50,0,33,90.8,637.41,8.4
2024,7,23,4,0,0,33,90.5,639.216,8.8
2024,7,23,4,10,0,33.6,90.6,651.88,9.1
2024,7,23,4,20,0,34,90.7,653.91,9
2024,7,23,4,30,0,34.2,90.9,655.932,10.8
2024,7,23,4,40,0,34.8,90.9,653.358,10.9
2024,7,23,4,50,0,33.4,90.7,629.826,9.6
2024,7,23,5,0,0,32.8,90.5,601.082,9.3
2024,7,23,5,10,0,34,90.2,613.21,9.7
2024,7,23,5,20,0,34,89.6,622.454,9.2
2024,7,23,5,30,0,33.6,89.7,619.47,9.1
2024,7,23,5,40,0,33.6,89.7,609.47,9.6
2024,7,23,5,50,0,33.8,89.3,604.432,10.3
2024,7,23,6,0,0,34.2,89.5,606.298,9.7
2024,7,23,6,10,0,34,89.5,607.564,9.1
2024,7,23,6,20,0,34,89.5,601.17,9.2
2024,7,23,6,30,0,34,89.5,603.552,9.5
2024,7,23,6,40,0,34.8,89.5,601.912,10.3
2024,7,23,6,50,0,35,89.8,601.254,10.4
2024,7,23,7,0,0,33.6,90.3,593.074,10.1
2024,7,23,7,10,0,33,90.7,574.676,10.1
2024,7,23,7,20,0,33,91.5,572.668,10.4
2024,7,23,7,30,0,31.2,92.1,556.464,10.3
2024,7,23,7,40,0,31,92.7,556.734,10.4
2024,7,23,7,50,0,29.7,93.5,548.282,9.7
2024,7,23,8,0,0,28.5,94.3,512.788,9.2
2024,7,23,8,10,0,28.5,94.75,507.668,9
2024,7,23,8,20,0,28.1665,95.833,521.625,9
2024,7,23,8,30,0,27.8,97,499.136,9.5
2024,7,23,8,40,0,27.1,97.7,480.54,9.6
2024,7,23,8,50,0,27.6,98.7,467.054,9.7
2024,7,23,9,0,0,26,99.5,439.728,10
2024,7,23,9,10,0,25.5,100.6,413.548,9.9
2024,7,23,9,20,0,25.1,101.7,396.902,9.4
2024,7,23,9,30,0,24.3,102.3,374.74,9.2
2024,7,23,9,40,0,23.2,103.4,332.906,9
2024,7,23,9,50,0,22.1,104.4,310.124,9.1
2024,7,23,10,0,0,21.8,105.7,276.738,9.1
2024,7,23,10,10,0,21,106.5,252.774,9.3
2024,7,23,10,20,0,20,107.3,213.39,9.3
2024,7,23,10,30,0,20.1,108.1,183,9.4
2024,7,23,10,40,0,19.6,108.7,151.202,9.2
2024,7,23,10,50,0,18.9,109.9,137.552,8.8
2024,7,23,11,0,0,18.2,110.5,115.59,8.6
2024,7,23,11,10,0,17.9,111.1,101.2,8.7
2024,7,23,11,20,0,17.6,112.3,103.582,8.7
2024,7,23,11,30,0,16.9,112.7,80.682,8.4
2024,7,23,11,40,0,16.9,113.2,69.606,8.5
2024,7,23,11,50,0,16.9,113.6,59.67,8.2
2024,7,23,12,0,0,18,113.2,50,9
2024,7,23,12,10,0,17.6,113.1,50,9
2024,7,23,12,20,0,17,113.5,50,9.1
2024,7,23,12,30,0,16.8,113.4,50,8.8
2024,7,23,12,40,0,16.1,113.5,50,8.8
2024,7,23,12,50,0,16,114,50,9
2024,7,23,13,0,0,15.4,115.6,58.206,9.2
2024,7,23,13,10,0,16.8,115.5,50,9.6
2024,7,23,13,20,0,16.5,116.1,50,9.7
2024,7,23,13,30,0,15.2,116.7,63.69,9.2
2024,7,23,13,40,0,14.3,117.2,61.166,8.8
2024,7,23,13,50,0,13,116.9,67.3,7.4
2024,7,23,14,0,0,13.1,117.4,97.496,7.2
2024,7,23,14,10,0,11.6,118.3,133.738,6.3
2024,7,23,14,20,0,10.8,118.7,209.992,5.7
2024,7,23,14,30,0,11.8,119.5,194.46,6.3
2024,7,23,14,40,0,12,120.4,204.494,6.3
2024,7,23,14,50,0,12,121.9,251.548,6.3
2024,7,23,15,0,0,12,122.5,234.616,6.8
2024,7,23,15,10,0,11.4,122.3,231.69,6.1
2024,7,23,15,20,0,10.5,122.7,266.652,5.1
2024,7,23,15,30,0,9.4,123.3,379.27,3.9
2024,7,23,15,40,0,9.4,124.1,473.582,4.1
2024,7,23,15,50,0,10.4,124.2,462.096,4.9
2024,7,23,16,0,0,10.6,123.9,452.676,5.1
2024,7,23,16,10,0,10.8,124.3,457.55,5.1
2024,7,23,16,20,0,10.8,124.1,492.872,4.8
2024,7,23,16,30,0,11,123.9,509.05,5
2024,7,23,16,40,0,11.3,123.5,493.838,5.2
2024,7,23,16,50,0,12,123.5,476.682,5.4
2024,7,23,17,0,0,11.8,123,482.656,5.1
2024,7,23,17,10,0,12,122.5,485.432,4.9
2024,7,23,17,20,0,11.9,122.1,480.738,4.6
2024,7,23,17,30,0,11.9,121.5,465.854,4.5
2024,7,23,17,40,0,11.4,121.7,483.518,4.2
2024,7,23,17,50,0,12.4,121.2,489.98,4.4
2024,7,23,18,0,0,13.1,120.7,509.118,4.9
2024,7,23,18,10,0,13.9,120.1,507.922,4.8
2024,7,23,18,20,0,14.2,119.3,509.488,4.9
2024,7,23,18,30,0,15,118.5,505.392,5
2024,7,23,18,40,0,15.4,117.5,520.574,4.3
2024,7,23,18,50,0,15.8,117.1,531.242,3.9
2024,7,23,19,0,0,16.8,116.2,573.48,4
2024,7,23,19,10,0,18.6,115.5,623.174,4.2
2024,7,23,19,20,0,19,114.5,649.636,4.5
2024,7,23,19,30,0,18.4,113.5,624.092,4.5
2024,7,23,19,40,0,19.6,112.9,629.478,4.5
2024,7,23,19,50,0,20,112.5,663.924,4.4
2024,7,23,20,0,0,21.6,111.7,676.55,4.6
2024,7,23,20,10,0,22,110.7,685.33,4.6
2024,7,23,20,20,0,22.3,110.1,674.668,4.9
2024,7,23,20,30,0,22.3,109.5,660.76,5.3
2024,7,23,20,40,0,22.8,108.7,633.882,5.7
2024,7,23,20,50,0,23,108.2,621.252,5.7
2024,7,23,21,0,0,23,107.9,598.506,5.8
2024,7,23,21,10,0,23.1,107,566.646,5.8
2024,7,23,21,20,0,23,107.5,561.208,5.8
2024,7,23,21,30,0,23,106.6,561.976,6
2024,7,23,21,40,0,23.8,106.5,550.85,6.2
2024,7,23,21,50,0,25,106.4,571.66,6.6
2024,7,23,22,0,0,25,105.6,582.466,6.6
2024,7,23,22,10,0,25.6,105.3,590.068,6.6
2024,7,23,22,20,0,26.4,104.5,568.852,7.1
2024,7,23,22,30,0,27,103.5,546.132,7.1
2024,7,23,22,40,0,27.9,103.5,547.612,7.2
2024,7,23,22,50,0,28.7,102.4,525.976,7.4
2024,7,23,23,0,0,29.6,101.7,531.098,7.6
2024,7,23,23,10,0,29.3,101.5,551.758,7.2
2024,7,23,23,20,0,28.7,101.5,577.046,6.9
2024,7,23,23,30,0,27.3,100.9,593.176,5.9
2024,7,23,23,40,0,26.8,99.9,598.408,5.3
2024,7,23,23,50,0,25.7,100.1,606.324,4.7
2024,7,24,0,0,0,24.8,99.1,584.66,4.1
2024,7,24,0,10,0,23.8,99.1,566.55,3.8
2024,7,24,0,20,0,23.5,98.6,558.484,3.7
2024,7,24,0,30,0,23.4,98.5,564.3,3.7
2024,7,24,0,40,0,23.2,98.3,564.7,3.6
2024,7,24,0,50,0,23,97.6,556.956,3.6
2024,7,24,1,0,0,22.8,97.6,554.638,3.6
2024,7,24,1,10,0,23.2,97.5,555.41,3.7
2024,7,24,1,20,0,23,97,550.528,3.6
2024,7,24,1,30,0,23.8,95.9,553.012,3.7
2024,7,24,1,40,0,23.5,96.1,555.736,3.8
2024,7,24,1,50,0,24,95.5,556.272,4
2024,7,24,2,0,0,24.1,95.1,556.598,4.1
2024,7,24,2,10,0,25,94.5,555.856,4.1
2024,7,24,2,20,0,25.1,94.4,565.38,4.2
2024,7,24,2,30,0,25.1,94.5,580.258,4.2
2024,7,24,2,40,0,25.3,93.7,578.344,4.4
2024,7,24,2,50,0,25.3,93.5,572.19,4.7
2024,7,24,3,0,0,25.7,93.5,577.536,4.8
2024,7,24,3,10,0,26.2,93.1,587.066,5.1
2024,7,24,3,20,0,26.5,92.5,597.724,5.4
2024,7,24,3,30,0,26.5,92.6,596.404,5.3
2024,7,24,3,40,0,27,92.5,592.104,5.1
2024,7,24,3,50,0,26.6,92.5,597.646,4.8
2024,7,24,4,0,0,27.3,92.2,604.408,5
2024,7,24,4,10,0,27.4,91.7,602.806,5.1
2024,7,24,4,20,0,29.1,91.5,601.2,5.6
2024,7,24,4,30,0,28.2,91.5,591.566,6.8
2024,7,24,4,40,0,27.7,91.6,596.242,7.3
2024,7,24,4,50,0,27.5,91.5,581.248,6
2024,7,24,5,0,0,28,91.5,576.668,5.6
2024,7,24,5,10,0,27.8,91.5,576.788,5.2
2024,7,24,5,20,0,27.4,91.5,574.732,5
2024,7,24,5,30,0,26.6,91.5,565.174,4.7
2024,7,24,5,40,0,26.9,91.5,571.58,4.8
2024,7,24,5,50,0,27.5,91.5,573.248,5.1
2024,7,24,6,0,0,27.2,91.4,559.908,4.8
2024,7,24,6,10,0,27.4,91.5,562.192,4.9
2024,7,24,6,20,0,28.2,91.5,587.886,4.6
2024,7,24,6,30,0,26.4,91.3,591.13,4.3
2024,7,24,6,40,0,25.2,91.5,569.132,4.2
2024,7,24,6,50,0,24.5,91.5,572.636,4.2
2024,7,24,7,0,0,23,91.9,556.084,4
2024,7,24,7,10,0,23.2,92.5,545.264,4.1
2024,7,24,7,20,0,24.2,92.5,546.388,4.1
2024,7,24,7,30,0,24.7,92.5,555.35,4.5
2024,7,24,7,40,0,24.4,93.1,552.26,4.3
2024,7,24,7,50,0,22.1,93.5,530.65,3.9
2024,7,24,8,0,0,21.1,94.3,517.042,3.5
2024,7,24,8,10,0,20.9,94.5,490.662,3.3
2024,7,24,8,20,0,21.5,94.5,484.932,3.6
2024,7,24,8,30,0,21.4,94.5,482.912,3.6
2024,7,24,8,40,0,21.4,94.5,479.156,3.6
2024,7,24,8,50,0,20.6,94.5,468.226,3.6
2024,7,24,9,0,0,20.5,95.5,470.378,3.6
2024,7,24,9,10,0,20.5,95.5,454.372,3.7
2024,7,24,9,20,0,20.1,96.7,432.258,3.6
2024,7,24,9,30,0,18.3,98.1,412.806,3.4
2024,7,24,9,40,0,17.6,98.5,390.448,3.5
2024,7,24,9,50,0,17.9,98.7,386.852,3.2
2024,7,24,10,0,0,17.1,99.5,384.272,3
2024,7,24,10,10,0,15.6,100.9,363.466,2.7
2024,7,24,10,20,0,14.5,102.2,339.646,2.4
2024,7,24,10,30,0,13.3,103.7,313.998,2.3
2024,7,24,10,40,0,12.5,105,288.808,2.3
2024,7,24,10,50,0,12.5,105.7,269.42,2.2
2024,7,24,11,0,0,12.7,106.5,238.648,2.2
2024,7,24,11,10,0,12.5,108.2,232.328,2.2
2024,7,24,11,20,0,11.9,107.8,207.986,2.2
2024,7,24,11,30,0,11.6,108.7,195.942,2.2
2024,7,24,11,40,0,11.5,109.9,192.308,2.2
2024,7,24,11,50,0,11.6,110.9,182.534,2.3
2024,7,24,12,0,0,11.1,111.7,174.608,2.2
2024,7,24,12,10,0,10.4,112.9,162.864,1.9
2024,7,24,12,20,0,9.7,113.5,155.226,1.8
2024,7,24,12,30,0,9.5,114.1,148.356,1.6
2024,7,24,12,40,0,10.5,114.3,140.316,1.7
2024,7,24,12,50,0,10.5,115,132.412,1.7
2024,7,24,13,0,0,10.3,115.8,128.236,1.6
2024,7,24,13,10,0,10,116.5,123.044,1.5
2024,7,24,13,20,0,9.8,117.3,129.712,1.6
2024,7,24,13,30,0,9.8,117.5,131.594,1.5
2024,7,24,13,40,0,9.5,117.7,101.622,1.5
2024,7,24,13,50,0,9.6,118.3,108.686,1.4
2024,7,24,14,0,0,9.9,118.1,87.032,1.6
2024,7,24,14,10,0,10.3,118.6,57.764,1.7
2024,7,24,14,20,0,10.7,119.3,59.738,1.9
2024,7,24,14,30,0,11,119.5,61.522,1.8
2024,7,24,14,40,0,10.8,120.4,66.028,2
2024,7,24,14,50,0,10.2,120.5,79.364,1.9
2024,7,24,15,0,0,10,120.5,97.69,2
2024,7,24,15,10,0,10,121.3,96.733,2
2024,7,24,15,20,0,10.1,121.1,82.758,2
2024,7,24,15,30,0,10.3,122.4,124.182,2.1
2024,7,24,15,40,0,10.6,122.4,149.43,2.3
2024,7,24,15,50,0,10.4,122.5,173.422,2.4
2024,7,24,16,0,0,10.5,122.5,173.268,2.4
2024,7,24,16,10,0,10.6,122.6,180.556,2.4
2024,7,24,16,20,0,10.7,122.6,180.492,2.4
2024,7,24,16,30,0,11,122.3,192.322,2.7
2024,7,24,16,40,0,11,122.3,190.348,2.5
2024,7,24,16,50,0,11.4,121.5,180.56,2.5
2024,7,24,17,0,0,12.2,121.4,181.44,2.4
2024,7,24,17,10,0,12.6,121,183.658,2.4
2024,7,24,17,20,0,13,121.4,203.05,2.4
2024,7,24,17,30,0,13,120.7,223.834,2.4
2024,7,24,17,40,0,13.8,120.3,227.024,2.5
2024,7,24,17,50,0,14,119.9,234.874,2.6
2024,7,24,18,0,0,15,119.5,227.134,2.6
2024,7,24,18,10,0,14.9,119.1,222.47,2.6
2024,7,24,18,20,0,15.2,118.5,221.922,2.7
2024,7,24,18,30,0,15.9,117.5,233.084,2.9
2024,7,24,18,40,0,16,117.1,238.296,3
2024,7,24,18,50,0,17.4,116.6,244.84,3.4
2024,7,24,19,0,0,18.6,115.7,269.416,3.5
2024,7,24,19,10,0,19,114.6,259.038,3.3
2024,7,24,19,20,0,20,113.7,254.814,3.7
2024,7,24,19,30,0,20.5,112.6,266.516,3.7
2024,7,24,19,40,0,21,111.9,297.394,3.7
2024,7,24,19,50,0,21.1,111.1,295.576,3.6
2024,7,24,20,0,0,22.2,110.2,298.642,3.8
2024,7,24,20,10,0,23.1,109.4,307.826,3.9
2024,7,24,20,20,0,23.6,108.5,339.808,4.1
2024,7,24,20,30,0,24.8,107.7,347.294,4.1
2024,7,24,20,40,0,25.8,106.7,346.006,4
2024,7,24,20,50,0,26.3,105.7,351.982,3.9
2024,7,24,21,0,0,26.6,105.1,346.618,4
2024,7,24,21,10,0,27,104.4,353.488,3.8
2024,7,24,21,20,0,27,103.5,346.362,3.8
2024,7,24,21,30,0,27,103.3,334.006,3.7
2024,7,24,21,40,0,26.5,102.5,325.67,3.6
2024,7,24,21,50,0,26,102.3,314.34,3.5
2024,7,24,22,0,0,26,101.5,302.546,3.6
2024,7,24,22,10,0,26,101.4,298.852,3.6
2024,7,24,22,20,0,26,100.9,289.994,3.6
2024,7,24,22,30,0,25.5,100.5,297.636,3.4
2024,7,24,22,40,0,25,100.5,311.506,3.5
2024,7,24,22,50,0,25,100.5,311.96,3.6
2024,7,24,23,0,0,25.7,99.8,314.468,3.5
2024,7,24,23,10,0,26.8,98.6,332.736,3.7
2024,7,24,23,20,0,27,98.5,350.4,3.7
2024,7,24,23,30,0,27,97.7,354.572,3.8
2024,7,24,23,40,0,26.5,97.6,349.222,3.8
2024,7,24,23,50,0,26.125,97.375,338.018,3.9
2024,7,25,0,0,0,26.3,96.5,329.442,4
2024,7,25,0,10,0,26.1,96.6,317.84,4.2
2024,7,25,0,20,0,26.1,95.6,315.124,4.1
2024,7,25,0,30,0,26.2,95.6,314.034,4.6
2024,7,25,0,40,0,26,95.5,314.382,4.4
2024,7,25,0,50,0,25.5,95.5,309.16,4.5
2024,7,25,1,0,0,25.1,95.3,310.56,4.6
2024,7,25,1,10,0,24.6,94.6,310.598,4.5
2024,7,25,1,20,0,23.9,94.5,311.254,4.8
2024,7,25,1,30,0,22.8,94.3,314.434,5.1
2024,7,25,1,40,0,22.5,93.7,312.68,4.9
2024,7,25,1,50,0,22.1,94.1,314.884,4.9
2024,7,25,2,0,0,22.5,93.4,318.246,5
2024,7,25,2,10,0,22.5,93.1,327.786,5.1
2024,7,25,2,20,0,22.3,93.1,331.08,5.1
2024,7,25,2,30,0,22.5,92.5,332.684,5.2
2024,7,25,2,40,0,22.5,92,332.754,5.3
2024,7,25,2,50,0,23.1,91.7,340.322,5.3
2024,7,25,3,0,0,23.5,91.4,342.778,5.3
2024,7,25,3,10,0,23.5,91.5,348.056,5.2
2024,7,25,3,20,0,23.5,91.5,355.294,5.3
2024,7,25,3,30,0,23.5,91.4,361.9,5.4
2024,7,25,3,40,0,23.5,90.6,360.986,5.3
2024,7,25,3,50,0,23.5,90.7,355.836,5.1
2024,7,25,4,0,0,23.3,91,346.54,5.2
2024,7,25,4,10,0,23.9,90.7,373.624,5.5
2024,7,25,4,20,0,24.6,90.5,387.908,5.6
2024,7,25,4,30,0,25,90.4,399.606,5.8
2024,7,25,4,40,0,24.9,89.6,394.006,5.8
2024,7,25,4,50,0,25.5,89.5,405.232,6
2024,7,25,5,0,0,25.2,89.5,394.718,6.1
2024,7,25,5,10,0,26.7,89.5,400.342,6.1
2024,7,25,5,20,0,27.5,89.5,417.316,6.3
2024,7,25,5,30,0,26.9,89.5,417.592,6.6
2024,7,25,5,40,0,27.6,89.1,418.696,6.5
2024,7,25,5,50,0,27.8,88.5,415.402,6.8
2024,7,25,6,0,0,28.4,87.7,411.538,6.9
2024,7,25,6,10,0,28.3,87.5,417.068,6.8
2024,7,25,6,20,0,28.3,87.8,411.348,7
2024,7,25,6,30,0,28.5,87.5,406.294,7
2024,7,25,6,40,0,28.5,87.9,404.948,6.8
2024,7,25,6,50,0,28.2,88.5,395.466,6.8
2024,7,25,7,0,0,28.2,88.6,390.388,7
2024,7,25,7,10,0,28.5,89,392.204,7.3
2024,7,25,7,20,0,27.6,90.2,389.27,7
2024,7,25,7,30,0,26.4,90.9,387.514,7
2024,7,25,7,40,0,24.9,91.9,371.952,6.9
2024,7,25,7,50,0,24.2,92.8,357.938,6.8
2024,7,25,8,0,0,23.6,93.5,351.384,6.6
2024,7,25,8,10,0,23,94.6,333.794,6.3
2024,7,25,8,20,0,22.5,95.5,321.73,6.7
2024,7,25,8,30,0,20.9,96.7,304.882,6.4
2024,7,25,8,40,0,20.8,97.5,295.6,6.5
2024,7,25,8,50,0,20.2,98.2,282.6,6.5
2024,7,25,9,0,0,19.8,98.9,268.196,6.3
2024,7,25,9,10,0,19.4,100,255.302,6.5
2024,7,25,9,20,0,19.1,100.9,235.11,6.4
2024,7,25,9,30,0,18.5,101.5,218.746,6.5
2024,7,25,9,40,0,18,102.3,199.946,6.3
2024,7,25,9,50,0,16.7,103.4,186.168,5.6
2024,7,25,10,0,0,16.1,104.1,155.034,5.3
2024,7,25,10,10,0,15.3,105.1,125.288,5.1
2024,7,25,10,20,0,15.6,105.8,107.982,5.4
2024,7,25,10,30,0,14.8,106.5,82.86,4.6
2024,7,25,10,40,0,14.6665,107,66.897,4.6
2024,7,25,10,50,0,14,107.9,50.33,5.6
2024,7,25,11,0,0,13.1,108.5,52.902,5.2
2024,7,25,11,10,0,12.3,109.3,51.304,5
2024,7,25,11,20,0,11.6,110.2,54.004,4.6
2024,7,25,11,30,0,10.7,110.8,53.444,4.9
2024,7,25,11,40,0,10.5,111.5,52.24,4.7
2024,7,25,11,50,0,11.1,112.3,53.02,4.1
2024,7,25,12,0,0,11.2,112.9,62.568,4
2024,7,25,12,10,0,11.3,113.9,54.012,3.6
2024,7,25,12,20,0,11,114.5,51.132,3.6
2024,7,25,12,30,0,11.2,115.2,53.026,3.5
2024,7,25,12,40,0,11.3,115.8,55.83,3.5
2024,7,25,12,50,0,11.6,116.4,53.71,3.5
2024,7,25,13,0,0,11.9,116.5,64.972,3.7
2024,7,25,13,10,0,11.8,116.9,58.928,3.4
2024,7,25,13,20,0,11.9,117.5,60.316,3.4
2024,7,25,13,30,0,11.7,117.5,75.082,3.4
2024,7,25,13,40,0,11.6,118.1,88.854,3.3
2024,7,25,13,50,0,11.7,118.6,104.996,3.5
2024,7,25,14,0,0,11.7,119.4,106.994,3.3
2024,7,25,14,10,0,11.7,119.5,121.606,3.2
2024,7,25,14,20,0,12,120.3,132.03,3.3
2024,7,25,14,30,0,12,120.5,153.02,2.9
2024,7,25,14,40,0,11.1,120.6,182.982,2.4
2024,7,25,14,50,0,11,120.9,208.67,2.1
2024,7,25,15,0,0,10.9,121.5,207.012,2.1
2024,7,25,15,10,0,10.8,121.5,205.532,2.3
2024,7,25,15,20,0,10.5,121.5,201.412,2.2
2024,7,25,15,30,0,11,121.2,211.268,2.3
2024,7,25,15,40,0,11,121.5,202.62,2.3
2024,7,25,15,50,0,11,121.5,201.902,2.4
2024,7,25,16,0,0,11,121.5,190.382,2.5
2024,7,25,16,10,0,11.3,121.2,193.336,2.4
2024,7,25,16,20,0,11.7,121.5,203.17,2.3
2024,7,25,16,30,0,12,121.3,216.264,2.5
2024,7,25,16,40,0,12.1,121.5,200.874,2.8
2024,7,25,16,50,0,12.5,120.5,171.518,2.8
2024,7,25,17,0,0,13,120.4,181.412,2.8
2024,7,25,17,10,0,13.1,119.9,169.662,3
2024,7,25,17,20,0,13.9,119.5,156.63,3
2024,7,25,17,30,0,13.4,119.1,160.186,2.9
2024,7,25,17,40,0,13.9,118.5,155.272,3
2024,7,25,17,50,0,14.6,118.3,148.052,3
2024,7,25,18,0,0,15.1,117.7,132.976,3.2
2024,7,25,18,10,0,15.8,116.8,110.098,3.3
2024,7,25,18,20,0,16,116.6,119.594,3.6
2024,7,25,18,30,0,16,115.7,131.606,3.2
2024,7,25,18,40,0,16.2,114.9,138.21,3.1
2024,7,25,18,50,0,16.5,114.4,171.418,3
2024,7,25,19,0,0,16.5,113.4,201.282,2.8
2024,7,25,19,10,0,16.9,112.5,220.816,2.9
2024,7,25,19,20,0,16.7,111.7,223.686,2.8
2024,7,25,19,30,0,17.7,110.2,221.41,2.8
2024,7,25,19,40,0,18.5,109.5,214.024,2.8
2024,7,25,19,50,0,19,107.8,219.55,2.8
2024,7,25,20,0,0,19.3,107,198.568,2.9
2024,7,25,20,10,0,20.4,105.9,213.272,3.1
2024,7,25,20,20,0,22,104.7,221.15,3.1
2024,7,25,20,30,0,23.3,103.8,220.924,3.4
2024,7,25,20,40,0,24.1,102.9,216.956,3.4
2024,7,25,20,50,0,24.9,101.9,203.034,3.6
2024,7,25,21,0,0,25,101.5,191.712,3.9
2024,7,25,21,10,0,25,101.1,172.618,4.4
2024,7,25,21,20,0,25.4,100.4,144.956,4.7
2024,7,25,21,30,0,26,100.4,145.894,4.7
2024,7,25,21,40,0,25.8,99.7,136.102,4.9
2024,7,25,21,50,0,26,99.2,127,5.2
2024,7,25,22,0,0,26.2,98.5,116.448,5.6
2024,7,25,22,10,0,25.7,98.2,105.728,5.8
2024,7,25,22,20,0,26,97.5,109.022,6
2024,7,25,22,30,0,26.6,97.3,118.16,6.2
2024,7,25,22,40,0,28,96.3,137.45,6.5
2024,7,25,22,50,0,28,96,157.256,7
2024,7,25,23,0,0,28,95.4,163.712,7.1
2024,7,25,23,10,0,28.3,94.7,158.596,7.9
2024,7,25,23,20,0,28,95.2,153.626,8
2024,7,25,23,30,0,28.7,94.5,153.328,8.5
2024,7,25,23,40,0,28.2,94.5,166.094,8.7
2024,7,25,23,50,0,27.8,94,170.18,9
2024,7,26,0,0,0,26.8,93.5,161.486,9.5
2024,7,26,0,10,0,25.6,93.6,155.314,9.8
2024,7,26,0,20,0,25,93.5,137.248,10
2024,7,26,0,30,0,24.5,93.5,124.684,10.2
2024,7,26,0,40,0,23.5,93.5,109.824,10.2
2024,7,26,0,50,0,23.5,93.4,96.082,10.2
2024,7,26,1,0,0,23.5,92.7,98.058,9.9
2024,7,26,1,10,0,23.6,92.9,113.236,10.2
2024,7,26,1,20,0,24.4,92.4,128.466,10
2024,7,26,1,30,0,24.2,92,149.314,9.7
2024,7,26,1,40,0,23.7,91.8,169.528,9.2
2024,7,26,1,50,0,23.7,91.6,184.512,8.4
2024,7,26,2,0,0,24.3,91.5,202.964,8
2024,7,26,2,10,0,24,91.4,224.416,7.7
2024,7,26,2,20,0,24.6,90.7,246.428,7.4
2024,7,26,2,30,0,25.2,90.5,260.33,7.6
2024,7,26,2,40,0,25.6,90.3,280.706,7.9
2024,7,26,2,50,0,25.9,89.5,289.08,7.5
2024,7,26,3,0,0,26.2,89.2,297.686,7.2
2024,7,26,3,10,0,25.833,89.167,307.23,7.1
2024,7,26,3,20,0,26.4,88.6,315.502,6.7
2024,7,26,3,30,0,26.5,88.2,318.47,6.4
2024,7,26,3,40,0,26.5,87.5,323.222,6.3
2024,7,26,3,50,0,26.5,87.5,335.168,6.4
2024,7,26,4,0,0,27.3,87.5,349.002,6.2
2024,7,26,4,10,0,28.3,87.4,363.236,6.8
2024,7,26,4,20,0,27.9,87,357.34,6.3
2024,7,26,4,30,0,28.4,86.6,353.872,6.1
2024,7,26,4,40,0,28.9,86.5,355.534,6.3
2024,7,26,4,50,0,29.1,86,361.152,6.4
2024,7,26,5,0,0,28.6,85.6,359.866,6.3
2024,7,26,5,10,0,28.8,85.5,363.586,6.1
2024,7,26,5,20,0,29.3,85.4,362.364,6.5
2024,7,26,5,30,0,29.8,85.5,376.286,6.4
2024,7,26,5,40,0,30.3,85.1,393.292,6.4
2024,7,26,5,50,0,30.3,84.9,398.172,6.7
2024,7,26,6,0,0,30.3,85.5,395.56,7.2
